student_id,axis,axis_ok,meta_ok,case_id,benchmark,condition,model,prompt,K,majority_answer,ground_truth,subject,year,n_distinct_answers,n_unparseable,C,A,R_0,R_1,R_2,R_wilson,majority_is_correct,R_wilson_recomputed
S030,B,True,True,gpqa_d_135,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,D,D,Physics,,1,0,1.0,1.0,1.0,1.0,1.0,0.9286,True,0.928652
S030,B,True,True,gpqa_d_033,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,B,B,Chemistry,,1,0,1.0,1.0,1.0,1.0,1.0,0.9286,True,0.928652
S030,B,True,True,gpqa_d_033,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,C,B,Chemistry,,4,0,0.46,0.18,0.18,0.0,0.0,0.0977,False,0.097702
S030,B,True,True,gpqa_d_001,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,A,A,Chemistry,,4,0,0.64,0.64,0.64,0.16,0.0,0.5014,True,0.50141
S030,B,True,True,gpqa_d_001,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,A,A,Chemistry,,3,0,0.6,0.6,0.6,0.1101,0.0,0.4618,True,0.461814
S030,B,True,True,gpqa_d_162,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,D,C,Chemistry,,3,0,0.58,0.18,0.18,0.0,0.0,0.0977,False,0.097702
S030,B,True,True,gpqa_d_162,gpqa_diamond,b,gpt-4.1-mini,chain_of_thought,50,A,C,Chemistry,,4,0,0.44,0.24,0.24,0.0,0.0,0.143,False,0.142974
S030,B,True,True,aime_027,aime,a,gpt-4.1-mini,zero_shot,50,613,505,,2003.0,16,0,0.24,0.0,0.0,0.0,0.0,0.0,False,0.0
S030,B,True,True,aime_027,aime,b,gpt-4.1-mini,chain_of_thought,50,3,505,,2003.0,17,0,0.26,0.02,0.02,0.0,0.0,0.0035,False,0.003539
S030,B,True,True,aime_036,aime,a,gpt-4.1-mini,zero_shot,50,20,20,,1983.0,7,0,0.84,0.84,0.84,0.4734,0.1068,0.7149,True,0.714858
S030,B,True,True,aime_036,aime,b,gpt-4.1-mini,chain_of_thought,50,20,20,,1983.0,9,0,0.6,0.6,0.6,0.1101,0.0,0.4618,True,0.461814
S030,B,True,True,aime_059,aime,a,gpt-4.1-mini,zero_shot,50,0,53,,2015.0,9,0,0.46,0.0,0.0,0.0,0.0,0.0,False,0.0
S030,B,True,True,aime_059,aime,b,gpt-4.1-mini,chain_of_thought,50,0,53,,2015.0,11,0,0.4,0.0,0.0,0.0,0.0,0.0,False,0.0
S030,B,True,True,aime_015,aime,a,gpt-4.1-mini,zero_shot,50,2,41,,2014.0,9,0,0.42,0.0,0.0,0.0,0.0,0.0,False,0.0
S030,B,True,True,aime_015,aime,b,gpt-4.1-mini,chain_of_thought,50,2,41,,2014.0,8,0,0.36,0.0,0.0,0.0,0.0,0.0,False,0.0
S030,B,True,True,aime_127,aime,a,gpt-4.1-mini,zero_shot,50,2,840,,2009.0,16,0,0.24,0.0,0.0,0.0,0.0,0.0,False,0.0
S030,B,True,True,aime_127,aime,b,gpt-4.1-mini,chain_of_thought,50,2,840,,2009.0,9,0,0.28,0.0,0.0,0.0,0.0,0.0,False,0.0
S030,B,True,True,aime_078,aime,a,gpt-4.1-mini,zero_shot,50,1,29,,2008.0,10,0,0.36,0.0,0.0,0.0,0.0,0.0,False,0.0
S030,B,True,True,aime_078,aime,b,gpt-4.1-mini,chain_of_thought,50,1,29,,2008.0,10,0,0.4,0.0,0.0,0.0,0.0,0.0,False,0.0
S030,B,True,True,aime_110,aime,a,gpt-4.1-mini,zero_shot,50,1,511,,2004.0,10,0,0.34,0.0,0.0,0.0,0.0,0.0,False,0.0
S030,B,True,True,aime_110,aime,b,gpt-4.1-mini,chain_of_thought,50,1,511,,2004.0,11,0,0.54,0.0,0.0,0.0,0.0,0.0,False,0.0
S030,B,True,True,aime_064,aime,a,gpt-4.1-mini,zero_shot,50,57,57,,1983.0,3,0,0.96,0.96,0.96,0.764,0.5681,0.8654,True,0.865399
S030,B,True,True,aime_064,aime,b,gpt-4.1-mini,chain_of_thought,50,57,57,,1983.0,5,0,0.92,0.92,0.92,0.6487,0.3774,0.8116,True,0.811618
S030,B,True,True,aime_043,aime,a,gpt-4.1-mini,zero_shot,50,260,260,,2000.0,2,0,0.98,0.98,0.98,0.84,0.7,0.895,True,0.895046
S030,B,True,True,aime_043,aime,b,gpt-4.1-mini,chain_of_thought,50,260,260,,2000.0,4,0,0.94,0.94,0.94,0.7025,0.465,0.8378,True,0.837829
S030,B,True,True,aime_184,aime,a,gpt-4.1-mini,zero_shot,50,144,144,,1989.0,1,0,1.0,1.0,1.0,1.0,1.0,0.9286,True,0.928652
S030,B,True,True,aime_184,aime,b,gpt-4.1-mini,chain_of_thought,50,144,144,,1989.0,12,0,0.72,0.72,0.72,0.271,0.0,0.5833,True,0.583349
S030,B,True,True,aime_123,aime,a,gpt-4.1-mini,zero_shot,50,1,500,,2001.0,6,0,0.7,0.0,0.0,0.0,0.0,0.0,False,0.0
S030,B,True,True,aime_123,aime,b,gpt-4.1-mini,chain_of_thought,50,1,500,,2001.0,4,0,0.74,0.0,0.0,0.0,0.0,0.0,False,0.0
S030,B,True,True,aime_086,aime,a,gpt-4.1-mini,zero_shot,50,0,546,,2017.0,13,0,0.32,0.0,0.0,0.0,0.0,0.0,False,0.0
S030,B,True,True,aime_086,aime,b,gpt-4.1-mini,chain_of_thought,50,0,546,,2017.0,9,0,0.44,0.0,0.0,0.0,0.0,0.0,False,0.0
S030,B,True,True,aime_136,aime,a,gpt-4.1-mini,zero_shot,50,792,792,,1992.0,13,0,0.48,0.48,0.48,0.0,0.0,0.348,True,0.347971
S030,B,True,True,aime_136,aime,b,gpt-4.1-mini,chain_of_thought,50,5,792,,1992.0,12,0,0.24,0.22,0.22,0.0,0.0,0.1275,False,0.127539
S030,B,True,True,aime_163,aime,a,gpt-4.1-mini,zero_shot,50,0,525,,1998.0,12,0,0.36,0.0,0.0,0.0,0.0,0.0,False,0.0
S030,B,True,True,aime_163,aime,b,gpt-4.1-mini,chain_of_thought,50,0,525,,1998.0,14,0,0.36,0.0,0.0,0.0,0.0,0.0,False,0.0
S030,B,True,True,aime_117,aime,a,gpt-4.1-mini,zero_shot,50,33,33,,1986.0,1,0,1.0,1.0,1.0,1.0,1.0,0.9286,True,0.928652
S030,B,True,True,aime_117,aime,b,gpt-4.1-mini,chain_of_thought,50,33,33,,1986.0,1,0,1.0,1.0,1.0,1.0,1.0,0.9286,True,0.928652
S030,B,True,True,aime_004,aime,a,gpt-4.1-mini,zero_shot,50,4,405,,2005.0,12,0,0.22,0.0,0.0,0.0,0.0,0.0,False,0.0
S030,B,True,True,aime_004,aime,b,gpt-4.1-mini,chain_of_thought,50,5,405,,2005.0,12,0,0.16,0.0,0.0,0.0,0.0,0.0,False,0.0
S030,B,True,True,aime_035,aime,a,gpt-4.1-mini,zero_shot,50,2,24,,1984.0,15,0,0.28,0.0,0.0,0.0,0.0,0.0,False,0.0
S030,B,True,True,aime_035,aime,b,gpt-4.1-mini,chain_of_thought,50,1,24,,1984.0,15,0,0.18,0.0,0.0,0.0,0.0,0.0,False,0.0
S030,B,True,True,aime_138,aime,a,gpt-4.1-mini,zero_shot,50,21,21,,2022.0,10,0,0.68,0.68,0.68,0.2135,0.0,0.5419,True,0.541897
S030,B,True,True,aime_138,aime,b,gpt-4.1-mini,chain_of_thought,50,21,21,,2022.0,11,0,0.44,0.44,0.44,0.0,0.0,0.3116,True,0.311622
S030,B,True,True,aime_181,aime,a,gpt-4.1-mini,zero_shot,50,121,947,,1989.0,14,0,0.4,0.0,0.0,0.0,0.0,0.0,False,0.0
S030,B,True,True,aime_181,aime,b,gpt-4.1-mini,chain_of_thought,50,121,947,,1989.0,17,0,0.32,0.0,0.0,0.0,0.0,0.0,False,0.0
S030,B,True,True,aime_191,aime,a,gpt-4.1-mini,zero_shot,50,1,251,,2008.0,7,0,0.56,0.0,0.0,0.0,0.0,0.0,False,0.0
S030,B,True,True,aime_191,aime,b,gpt-4.1-mini,chain_of_thought,50,1,251,,2008.0,8,0,0.54,0.0,0.0,0.0,0.0,0.0,False,0.0
S030,B,True,True,aime_006,aime,a,gpt-4.1-mini,zero_shot,50,3,735,,2025.0,12,0,0.48,0.0,0.0,0.0,0.0,0.0,False,0.0
S030,B,True,True,aime_006,aime,b,gpt-4.1-mini,chain_of_thought,50,3,735,,2025.0,9,0,0.54,0.0,0.0,0.0,0.0,0.0,False,0.0
S030,B,True,True,aime_029,aime,a,gpt-4.1-mini,zero_shot,50,7,36,,2020.0,12,0,0.28,0.0,0.0,0.0,0.0,0.0,False,0.0
S030,B,True,True,aime_029,aime,b,gpt-4.1-mini,chain_of_thought,50,7,36,,2020.0,9,0,0.32,0.0,0.0,0.0,0.0,0.0,False,0.0
S030,B,True,True,aime_096,aime,a,gpt-4.1-mini,zero_shot,50,131,131,,2015.0,4,0,0.94,0.94,0.94,0.7025,0.465,0.8378,True,0.837829
S030,B,True,True,aime_096,aime,b,gpt-4.1-mini,chain_of_thought,50,131,131,,2015.0,7,0,0.86,0.86,0.86,0.513,0.166,0.7381,True,0.738138
S030,B,True,True,aime_041,aime,a,gpt-4.1-mini,zero_shot,50,2,582,,1997.0,17,0,0.26,0.0,0.0,0.0,0.0,0.0,False,0.0
S030,B,True,True,aime_041,aime,b,gpt-4.1-mini,chain_of_thought,50,2,582,,1997.0,12,0,0.48,0.0,0.0,0.0,0.0,0.0,False,0.0
S030,B,True,True,aime_048,aime,a,gpt-4.1-mini,zero_shot,50,1,308,,1998.0,6,0,0.66,0.0,0.0,0.0,0.0,0.0,False,0.0
S030,B,True,True,aime_048,aime,b,gpt-4.1-mini,chain_of_thought,50,1,308,,1998.0,7,0,0.56,0.0,0.0,0.0,0.0,0.0,False,0.0
S021,C,True,True,gpqa_d_197,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,B,B,Chemistry,,4,0,0.62,0.62,0.62,0.134614,0.0,0.481502,True,0.481504
S021,C,True,True,gpqa_d_197,gpqa_diamond,b,gpt-4.1,zero_shot,50,B,B,Chemistry,,4,0,0.56,0.56,0.56,0.063613,0.0,0.423058,True,0.42306
S021,C,True,True,gpqa_d_154,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,C,C,Physics,,3,0,0.5,0.5,0.5,0.0,0.0,0.366443,True,0.366445
S021,C,True,True,gpqa_d_154,gpqa_diamond,b,gpt-4.1,zero_shot,50,C,C,Physics,,2,0,0.86,0.86,0.86,0.513013,0.166026,0.738135,True,0.738138
S021,C,True,True,gpqa_d_121,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,C,C,Chemistry,,3,0,0.72,0.72,0.72,0.271001,0.0,0.583346,True,0.583349
S021,C,True,True,gpqa_d_121,gpqa_diamond,b,gpt-4.1,zero_shot,50,C,C,Chemistry,,3,0,0.88,0.88,0.88,0.555038,0.230077,0.761949,True,0.761952
S021,C,True,True,gpqa_d_103,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,B,B,Physics,,2,0,0.6,0.6,0.6,0.110102,0.0,0.461812,True,0.461814
S021,C,True,True,gpqa_d_103,gpqa_diamond,b,gpt-4.1,zero_shot,50,B,B,Physics,,1,0,1.0,1.0,1.0,1.0,1.0,0.92865,True,0.928652
S021,C,True,True,gpqa_d_068,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,D,B,Physics,,2,0,0.64,0.36,0.36,0.0,0.0,0.241386,False,0.241387
S021,C,True,True,gpqa_d_068,gpqa_diamond,b,gpt-4.1,zero_shot,50,D,B,Physics,,3,0,0.78,0.2,0.2,0.0,0.0,0.112436,False,0.112438
S021,C,True,True,gpqa_d_188,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,C,C,Physics,,1,0,1.0,1.0,1.0,1.0,1.0,0.92865,True,0.928652
S021,C,True,True,gpqa_d_188,gpqa_diamond,b,gpt-4.1,zero_shot,50,C,C,Physics,,2,0,0.96,0.96,0.96,0.764041,0.568082,0.865397,True,0.865399
S021,C,True,True,gpqa_d_184,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,C,C,Physics,,1,0,1.0,1.0,1.0,1.0,1.0,0.92865,True,0.928652
S021,C,True,True,gpqa_d_184,gpqa_diamond,b,gpt-4.1,zero_shot,50,C,C,Physics,,1,0,1.0,1.0,1.0,1.0,1.0,0.92865,True,0.928652
S021,C,True,True,gpqa_d_096,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,C,C,Biology,,1,0,1.0,1.0,1.0,1.0,1.0,0.92865,True,0.928652
S021,C,True,True,gpqa_d_096,gpqa_diamond,b,gpt-4.1,zero_shot,50,C,C,Biology,,1,0,1.0,1.0,1.0,1.0,1.0,0.92865,True,0.928652
S021,C,True,True,gpqa_d_194,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,B,B,Physics,,3,0,0.86,0.86,0.86,0.513013,0.166026,0.738135,True,0.738138
S021,C,True,True,gpqa_d_194,gpqa_diamond,b,gpt-4.1,zero_shot,50,B,B,Physics,,2,0,0.94,0.94,0.94,0.702513,0.465026,0.837827,True,0.837829
S021,C,True,True,gpqa_d_123,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,D,A,Physics,,2,0,0.58,0.42,0.42,0.0,0.0,0.293748,False,0.29375
S021,C,True,True,gpqa_d_123,gpqa_diamond,b,gpt-4.1,zero_shot,50,B,A,Physics,,3,0,0.96,0.02,0.02,0.0,0.0,0.003539,False,0.003539
S021,C,True,True,gpqa_d_071,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,B,D,Chemistry,,4,0,0.48,0.18,0.18,0.0,0.0,0.097701,False,0.097702
S021,C,True,True,gpqa_d_071,gpqa_diamond,b,gpt-4.1,zero_shot,50,C,D,Chemistry,,3,0,0.76,0.06,0.06,0.0,0.0,0.020615,False,0.020615
S021,C,True,True,gpqa_d_190,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,C,C,Chemistry,,2,0,0.58,0.58,0.58,0.086441,0.0,0.442332,True,0.442334
S021,C,True,True,gpqa_d_190,gpqa_diamond,b,gpt-4.1,zero_shot,50,C,C,Chemistry,,1,0,1.0,1.0,1.0,1.0,1.0,0.92865,True,0.928652
S021,C,True,True,gpqa_d_083,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,D,D,Physics,,1,0,1.0,1.0,1.0,1.0,1.0,0.92865,True,0.928652
S021,C,True,True,gpqa_d_083,gpqa_diamond,b,gpt-4.1,zero_shot,50,D,D,Physics,,1,0,1.0,1.0,1.0,1.0,1.0,0.92865,True,0.928652
S021,C,True,True,gpqa_d_176,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,A,C,Physics,,4,0,0.42,0.18,0.18,0.0,0.0,0.097701,False,0.097702
S021,C,True,True,gpqa_d_176,gpqa_diamond,b,gpt-4.1,zero_shot,50,B,C,Physics,,2,0,0.88,0.0,0.0,0.0,0.0,0.0,False,0.0
S021,C,True,True,gpqa_d_158,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,B,A,Physics,,2,0,0.6,0.0,0.0,0.0,0.0,0.0,False,0.0
S021,C,True,True,gpqa_d_158,gpqa_diamond,b,gpt-4.1,zero_shot,50,C,A,Physics,,3,0,0.84,0.06,0.06,0.0,0.0,0.020615,False,0.020615
S021,C,True,True,gpqa_d_093,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,B,A,Chemistry,,1,0,1.0,0.0,0.0,0.0,0.0,0.0,False,0.0
S021,C,True,True,gpqa_d_093,gpqa_diamond,b,gpt-4.1,zero_shot,50,A,A,Chemistry,,2,0,0.98,0.98,0.98,0.84,0.7,0.895043,True,0.895046
S021,C,True,True,gpqa_d_170,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,B,A,Chemistry,,2,0,0.94,0.06,0.06,0.0,0.0,0.020615,False,0.020615
S021,C,True,True,gpqa_d_170,gpqa_diamond,b,gpt-4.1,zero_shot,50,A,A,Chemistry,,2,0,0.96,0.96,0.96,0.764041,0.568082,0.865397,True,0.865399
S021,C,True,True,gpqa_d_139,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,A,C,Chemistry,,4,0,0.46,0.12,0.12,0.0,0.0,0.056175,False,0.056176
S021,C,True,True,gpqa_d_139,gpqa_diamond,b,gpt-4.1,zero_shot,50,B,C,Chemistry,,3,0,0.62,0.22,0.22,0.0,0.0,0.127538,False,0.127539
S021,C,True,True,gpqa_d_142,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,D,C,Chemistry,,2,0,0.92,0.0,0.0,0.0,0.0,0.0,False,0.0
S021,C,True,True,gpqa_d_142,gpqa_diamond,b,gpt-4.1,zero_shot,50,D,C,Chemistry,,2,0,0.76,0.0,0.0,0.0,0.0,0.0,False,0.0
S021,C,True,True,gpqa_d_107,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,A,A,Physics,,1,0,1.0,1.0,1.0,1.0,1.0,0.92865,True,0.928652
S021,C,True,True,gpqa_d_107,gpqa_diamond,b,gpt-4.1,zero_shot,50,A,A,Physics,,1,0,1.0,1.0,1.0,1.0,1.0,0.92865,True,0.928652
S021,C,True,True,gpqa_d_189,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,C,C,Chemistry,,1,0,1.0,1.0,1.0,1.0,1.0,0.92865,True,0.928652
S021,C,True,True,gpqa_d_189,gpqa_diamond,b,gpt-4.1,zero_shot,50,C,C,Chemistry,,1,0,1.0,1.0,1.0,1.0,1.0,0.92865,True,0.928652
S021,C,True,True,gpqa_d_177,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,B,B,Physics,,1,0,1.0,1.0,1.0,1.0,1.0,0.92865,True,0.928652
S021,C,True,True,gpqa_d_177,gpqa_diamond,b,gpt-4.1,zero_shot,50,B,B,Physics,,1,0,1.0,1.0,1.0,1.0,1.0,0.92865,True,0.928652
S021,C,True,True,gpqa_d_104,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,D,D,Physics,,2,0,0.96,0.96,0.96,0.764041,0.568082,0.865397,True,0.865399
S021,C,True,True,gpqa_d_104,gpqa_diamond,b,gpt-4.1,zero_shot,50,B,D,Physics,,3,0,0.96,0.0,0.0,0.0,0.0,0.0,False,0.0
S021,C,True,True,gpqa_d_063,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,D,B,Chemistry,,3,0,0.58,0.1,0.1,0.0,0.0,0.043475,False,0.043476
S021,C,True,True,gpqa_d_063,gpqa_diamond,b,gpt-4.1,zero_shot,50,D,B,Chemistry,,4,0,0.42,0.4,0.4,0.0,0.0,0.276082,False,0.276084
S021,C,True,True,gpqa_d_147,gpqa_diamond,a,gpt-4.1-mini,zero_shot,50,D,A,Chemistry,,3,0,0.44,0.0,0.0,0.0,0.0,0.0,False,0.0
S021,C,True,True,gpqa_d_147,gpqa_diamond,b,gpt-4.1,zero_shot,50,B,A,Chemistry,,4,0,0.74,0.02,0.02,0.0,0.0,0.003539,False,0.003539
S021,C,True,True,aime_148,aime,a,gpt-4.1-mini,zero_shot,50,2,87,,1998.0,8,0,0.28,0.0,0.0,0.0,0.0,0.0,False,0.0
S021,C,True,True,aime_148,aime,b,gpt-4.1,zero_shot,50,60,87,,1998.0,7,0,0.42,0.0,0.0,0.0,0.0,0.0,False,0.0
S021,C,True,True,aime_158,aime,a,gpt-4.1-mini,zero_shot,50,36,111,,2002.0,7,0,0.46,0.0,0.0,0.0,0.0,0.0,False,0.0
S021,C,True,True,aime_158,aime,b,gpt-4.1,zero_shot,50,36,111,,2002.0,12,0,0.48,0.0,0.0,0.0,0.0,0.0,False,0.0
S021,C,True,True,aime_131,aime,a,gpt-4.1-mini,zero_shot,50,0,2,,2014.0,4,0,0.42,0.08,0.08,0.0,0.0,0.031549,False,0.03155
S021,C,True,True,aime_131,aime,b,gpt-4.1,zero_shot,50,2,2,,2014.0,3,0,0.54,0.54,0.54,0.041603,0.0,0.403986,True,0.403989
S021,C,True,True,aime_145,aime,a,gpt-4.1-mini,zero_shot,50,8,85,,2001.0,8,0,0.26,0.0,0.0,0.0,0.0,0.0,False,0.0
S021,C,True,True,aime_145,aime,b,gpt-4.1,zero_shot,50,8,85,,2001.0,7,0,0.36,0.0,0.0,0.0,0.0,0.0,False,0.0
S021,C,True,True,aime_125,aime,a,gpt-4.1-mini,zero_shot,50,24,320,,1992.0,12,0,0.22,0.0,0.0,0.0,0.0,0.0,False,0.0
S021,C,True,True,aime_125,aime,b,gpt-4.1,zero_shot,50,1,320,,1992.0,12,0,0.34,0.0,0.0,0.0,0.0,0.0,False,0.0
S021,C,True,True,aime_166,aime,a,gpt-4.1-mini,zero_shot,50,5,49,,1996.0,10,0,0.28,0.0,0.0,0.0,0.0,0.0,False,0.0
S021,C,True,True,aime_166,aime,b,gpt-4.1,zero_shot,50,320,49,,1996.0,10,0,0.3,0.0,0.0,0.0,0.0,0.0,False,0.0
S021,C,True,True,aime_098,aime,a,gpt-4.1-mini,zero_shot,50,1,408,,2004.0,6,0,0.42,0.0,0.0,0.0,0.0,0.0,False,0.0
S021,C,True,True,aime_098,aime,b,gpt-4.1,zero_shot,50,1,408,,2004.0,9,0,0.4,0.0,0.0,0.0,0.0,0.0,False,0.0
S021,C,True,True,aime_016,aime,a,gpt-4.1-mini,zero_shot,50,3,19,,1987.0,6,0,0.42,0.0,0.0,0.0,0.0,0.0,False,0.0
S021,C,True,True,aime_016,aime,b,gpt-4.1,zero_shot,50,3,19,,1987.0,8,0,0.44,0.02,0.02,0.0,0.0,0.003539,False,0.003539
S021,C,True,True,aime_056,aime,a,gpt-4.1-mini,zero_shot,50,2,31,,2021.0,7,0,0.54,0.0,0.0,0.0,0.0,0.0,False,0.0
S021,C,True,True,aime_056,aime,b,gpt-4.1,zero_shot,50,2,31,,2021.0,7,0,0.54,0.0,0.0,0.0,0.0,0.0,False,0.0
S021,C,True,True,aime_042,aime,a,gpt-4.1-mini,zero_shot,50,2,597,,1994.0,9,0,0.36,0.0,0.0,0.0,0.0,0.0,False,0.0
S021,C,True,True,aime_042,aime,b,gpt-4.1,zero_shot,50,2,597,,1994.0,10,0,0.28,0.0,0.0,0.0,0.0,0.0,False,0.0
S021,C,True,True,aime_176,aime,a,gpt-4.1-mini,zero_shot,50,68,649,,1984.0,12,0,0.22,0.2,0.2,0.0,0.0,0.112436,False,0.112438
S021,C,True,True,aime_176,aime,b,gpt-4.1,zero_shot,50,649,649,,1984.0,10,0,0.26,0.26,0.26,0.0,0.0,0.158714,True,0.158715
S021,C,True,True,aime_137,aime,a,gpt-4.1-mini,zero_shot,50,75,291,,2001.0,8,0,0.44,0.0,0.0,0.0,0.0,0.0,False,0.0
S021,C,True,True,aime_137,aime,b,gpt-4.1,zero_shot,50,2,291,,2001.0,11,0,0.26,0.0,0.0,0.0,0.0,0.0,False,0.0
S021,C,True,True,aime_076,aime,a,gpt-4.1-mini,zero_shot,50,5,29,,1999.0,13,0,0.18,0.16,0.16,0.0,0.0,0.083373,False,0.083374
S021,C,True,True,aime_076,aime,b,gpt-4.1,zero_shot,50,3,29,,1999.0,15,0,0.28,0.08,0.08,0.0,0.0,0.031549,False,0.03155
S021,C,True,True,aime_069,aime,a,gpt-4.1-mini,zero_shot,50,2,46,,2006.0,12,0,0.2,0.0,0.0,0.0,0.0,0.0,False,0.0
S021,C,True,True,aime_069,aime,b,gpt-4.1,zero_shot,50,2,46,,2006.0,10,0,0.34,0.0,0.0,0.0,0.0,0.0,False,0.0
S021,C,True,True,aime_170,aime,a,gpt-4.1-mini,zero_shot,50,2,71,,1994.0,13,0,0.24,0.0,0.0,0.0,0.0,0.0,False,0.0
S021,C,True,True,aime_170,aime,b,gpt-4.1,zero_shot,50,2,71,,1994.0,10,0,0.42,0.0,0.0,0.0,0.0,0.0,False,0.0
S021,C,True,True,aime_101,aime,a,gpt-4.1-mini,zero_shot,50,1,448,,1983.0,7,0,0.46,0.0,0.0,0.0,0.0,0.0,False,0.0
S021,C,True,True,aime_101,aime,b,gpt-4.1,zero_shot,50,1,448,,1983.0,5,0,0.76,0.0,0.0,0.0,0.0,0.0,False,0.0
S021,C,True,True,aime_092,aime,a,gpt-4.1-mini,zero_shot,50,1,432,,1983.0,8,0,0.58,0.0,0.0,0.0,0.0,0.0,False,0.0
S021,C,True,True,aime_092,aime,b,gpt-4.1,zero_shot,50,1,432,,1983.0,10,0,0.38,0.0,0.0,0.0,0.0,0.0,False,0.0
S021,C,True,True,aime_160,aime,a,gpt-4.1-mini,zero_shot,50,2,504,,2016.0,5,0,0.56,0.0,0.0,0.0,0.0,0.0,False,0.0
S021,C,True,True,aime_160,aime,b,gpt-4.1,zero_shot,50,2,504,,2016.0,3,0,0.64,0.0,0.0,0.0,0.0,0.0,False,0.0
S021,C,True,True,aime_079,aime,a,gpt-4.1-mini,zero_shot,50,337,337,,1986.0,1,0,1.0,1.0,1.0,1.0,1.0,0.92865,True,0.928652
S021,C,True,True,aime_079,aime,b,gpt-4.1,zero_shot,50,337,337,,1986.0,2,0,0.98,0.98,0.98,0.84,0.7,0.895043,True,0.895046
S021,C,True,True,aime_033,aime,a,gpt-4.1-mini,zero_shot,50,900,890,,1986.0,10,0,0.26,0.04,0.04,0.0,0.0,0.011039,False,0.011039
S021,C,True,True,aime_033,aime,b,gpt-4.1,zero_shot,50,890,890,,1986.0,7,0,0.52,0.52,0.52,0.0204,0.0,0.385115,True,0.385117
S021,C,True,True,aime_067,aime,a,gpt-4.1-mini,zero_shot,50,7,373,,2012.0,10,0,0.22,0.0,0.0,0.0,0.0,0.0,False,0.0
S021,C,True,True,aime_067,aime,b,gpt-4.1,zero_shot,50,5,373,,2012.0,12,0,0.3,0.0,0.0,0.0,0.0,0.0,False,0.0
S021,C,True,True,aime_052,aime,a,gpt-4.1-mini,zero_shot,50,5,484,,2003.0,11,0,0.2,0.0,0.0,0.0,0.0,0.0,False,0.0
S021,C,True,True,aime_052,aime,b,gpt-4.1,zero_shot,50,2,484,,2003.0,13,0,0.18,0.06,0.06,0.0,0.0,0.020615,False,0.020615
S021,C,True,True,aime_018,aime,a,gpt-4.1-mini,zero_shot,50,283,283,,1989.0,4,0,0.84,0.84,0.84,0.473394,0.106788,0.714855,True,0.714858
S021,C,True,True,aime_018,aime,b,gpt-4.1,zero_shot,50,283,283,,1989.0,6,0,0.64,0.64,0.64,0.16,0.0,0.501408,True,0.50141
S021,C,True,True,aime_179,aime,a,gpt-4.1-mini,zero_shot,50,4,301,,2021.0,15,0,0.2,0.0,0.0,0.0,0.0,0.0,False,0.0
S021,C,True,True,aime_179,aime,b,gpt-4.1,zero_shot,50,2,301,,2021.0,12,0,0.48,0.0,0.0,0.0,0.0,0.0,False,0.0
S021,C,True,True,aime_126,aime,a,gpt-4.1-mini,zero_shot,50,1,255,,1995.0,7,0,0.34,0.0,0.0,0.0,0.0,0.0,False,0.0
S021,C,True,True,aime_126,aime,b,gpt-4.1,zero_shot,50,1,255,,1995.0,9,0,0.32,0.0,0.0,0.0,0.0,0.0,False,0.0
S051,A,True,True,gpqa_d_170,gpqa_diamond,a,gpt-4.1-nano,zero_shot,50,A,A,Chemistry,,4,0,0.4,0.4,0.4,0.0,0.0,0.2761,True,0.276084
S051,A,True,True,gpqa_d_170,gpqa_diamond,b,gpt-4.1-mini,zero_shot,50,B,A,Chemistry,,2,0,0.66,0.34,0.34,0.0,0.0,0.2244,False,0.224369
S051,A,True,True,gpqa_d_101,gpqa_diamond,a,gpt-4.1-nano,zero_shot,50,C,C,Biology,,1,0,1.0,1.0,1.0,1.0,1.0,0.9286,True,0.928652
